F₂S₂|thiothionyl fluoride
F₂S₂|thiothionyl fluoride
F₂S₂W|tungsten difluoride disulfide
F₂Sc|scandium difluoride
F₂Se|selenium difluoride
F₂Si|difluorosilylene
F₂Sn|tin difluoride
F₂Sr|strontium fluoride
F₂Th|thorium difluoride
F₂Ti|titanium difluoride
F₂Tl₂|dithallium difluoride
F₂W|tungsten difluoride
F₂Xe|xenon difluoride
F₂Y|yttrium difluoride
F₂Zn|zinc difluoride
F₂Zr|zirconium fluoride
F₃Fe|iron trifluoride
F₃Ga|gallium trifluoride
F₃Gd|gadolinium trifluoride
F₃Ho|holmium trifluoride
F₃La|lanthanum trifluoride
F₃Li₃|trilithium trifluoride
F₃Lu|lutetium trifluoride
F₃Mn|manganese trifluoride
F₃Mo|molybdenum trifluoride
F₃MoO|molybdenum trifluoride oxide
F₃MoS|molybdenum trifluoride sulfide
F₃N|nitrogen trifluoride
F₃NO|nitrogen trifluoride oxide
F₃NO₂S|difluoroaminosulfonyl fluoride
F₃NO₃S|difluoraminooxysulfonyl fluoride
F₃NS|thiazyl trifluoride
F₃NaSn|sodium trifluorostannate
F₃Nd|neodymium trifluoride
F₃OP|phosphoryl fluoride
F₃OTa|tantalum monoxide trifluoride
F₃OV|vanadium trifluoride oxide
F₃P|phosphorus trifluoride
F₃PS|thiophosphoryl fluoride
F₃Pr|praseodymium trifluoride
F₃Pu|plutonium trifluoride
F₃Rh|rhodium fluoride
F₃S|sulfur trifluoride
F₃SW|tungsten trifluoride monosulfide
F₃Sb|antimony trifluoride
F₃Sc|scandium fluoride
F₃Si|trifluorosilyl radical
F₃Sm|samarium trifluoride
F₃Tb|terbium trifluoride
F₃Th|thorium trifluoride
F₃Ti|titanium trifluoride
F₃Tl|thallium trifluoride
F₃Tm|thulium trifluoride
F₃W|tungsten trifluoride
F₃Y|yttrium trifluoride
F₃Yb|ytterbium trifluoride
F₃Zr|zirconium trifluoride
F₄Ge|germanium tetrafluoride
F₄Ge₂|digermanium tetrafluoride
F₄Hf|hafnium fluoride
F₄Mg₂|dimagnesium tetrafluoride
F₄Mg₂|magnesium fluoride
F₄Mo|molybdenum tetrafluoride
F₄MoO|molybdenum tetrafluoride oxide
F₄MoS|molybdenum tetrafluoride monosulfide
F₄N₂|tetrafluorohydrazine
F₄Na₂Sn|disodium tetrafluorostannate
F₄OOs|osmium oxide tetrafluoride
F₄OP₂|diphosphorus tetrafluoride oxide
F₄ORe|rhenium tetrafluoride oxide
F₄OS|sulfur tetrafluoride oxide
F₄OW|tungsten tetrafluoride oxide
F₄OXe|xenon tetrafluoride oxide
F₄P₂|diphosphorus tetrafluoride
F₄Pb|lead tetrafluoride
F₄Pt|platinum tetrafluoride
F₄Pu|plutonium tetrafluoride
F₄S|sulfur tetrafluoride
F₄SW|tungsten tetrafluoride monosulfide
F₄Se|selenium tetrafluoride
F₄Si|silicon tetrafluoride
F₄Sn₂|ditin tetrafluoride
F₄Ti|titanium fluoride
F₄U|uranium tetrafluoride
F₄W|tungsten tetrafluoride
F₄Xe|xenon tetrafluoride
F₄Zr|zirconium tetrafluoride
F₅I|iodine pentafluoride
F₅Mo|molybdenum pentafluoride
F₅ORe|rhenium monoxide pentafluoride
F₅P|phosphorus pentafluoride
F₅Pu|plutonium pentafluoride
F₅S|disulfur decafluoride
F₅Sb|antimony pentafluoride
F₅Ta|tantalum pentafluoride
F₅U|uranium pentafluoride
F₅W|tungsten pentafluoride
F₆Fe₂|diiron hexafluoride
F₆La₂|lanthanum trifluoride dimer
F₆Mo|molybdenum hexafluoride
F₆NP₃|nitridotriphosphorous hexafluoride
F₆Os|osmium hexafluoride
F₆Pu|plutonium hexafluoride
F₆Re|rhenium hexafluoride
F₆S|sulfur hexafluoride
F₆Se|selenium hexafluoride
F₆Si₂|hexafluorodisilane
F₆Sn₃|tritin hexafluoride
F₆Te|tellurium hexafluoride
F₆U|uranium hexafluoride
F₆W|tungsten hexafluoride
F₆Xe|xenon hexafluoride
F₇I|iodine fluoride
F₇NS|pentafluorosulfanyldifluoroamine
F₇Re|rhenium heptafluoride
F₈Si₃|octafluorotrisilane
F₁₀Mo₂|molybdenum fluoride
F₁₀S₂|sulfur fluoride
F₁₅Mo₃|molybdenum fluoride
FeAsS|iron arsenic sulfide
FeBr₂|iron(II) bromide
FeBr₃|iron(III) bromide
FeBr₃ · ₆H₂O|iron(III) bromide hexahydrate
FeCO₃|siderite
FeC₂O₄|iron oxalate
FeC₅O₅|iron pentacarbonyl
FeC₁₀H₁₀|ferrocene
FeCl₂|iron(II) chloride
FeCl₃|iron(III) chloride
FeCr₂O₄|chromite (ore)
FeF₂|iron fluoride
FeF₂ · ₄H₂O|iron(II) fluoride tetrahydrate
FeI|iron monoiodide
FeI₂|iron diiodide
FeI₂ · ₄H₂O|iron(II) iodide tetrahydrate
FeI₃|iron(III) iodide
FeMoO₄|iron(II) orthomolybdate
FeO|iron monoxide
FeO₂|iron dioxide
FeO₂H|goethite
FeO₂H · nH₂O|limonite
Fe(OH)₂|iron(II) hydroxide
Fe(OH)₃|iron(III) hydroxide
Fe(SCN)₃|iron(III) Thiocyanate
FeO₄S|ferrous sulfate
FeO₄Se|iron(II) selenate
FeO₈H₄P₂|iron(II) dihydrogen phosphate
FeP|iron(III) phosphide
FePO₄|iron(III) phosphate
FeS|iron sulfide
Fe₂S₃|iron sulfide
FeS₂|pyrite
FeSe|iron(II) selenide
FeTe|iron(II) telluride
FeTiO₃|iron(II) metatitanate
FeVO₄|iron(III) orthovanadate
FeWO₄|iron(II) orthotungstate
FeZrO₃|iron(II) metazirconate
Fe₂I₂|diiron diiodide
Fe₂I₄|diiron tetraiodide
Fe₂O₃|iron oxide
Fe₂O₃|venetian red
Fe₂O₄Zn|Calamine
Fe₂O₁₂S₃|ferric sulfate
Fe₂O₁₂W₃|iron(III) orthotungstate
Fe₂P|diiron phosphide
Fe₂SiO₄|fayalite
Fe₃H₂Na₂O₄₅Si|chrysotile
Fe₃O₄|iron(II,III) oxide
Fe₃P|iron(tri) phosphide
Fe₄(P₂O₇)₃|iron(III) pyrophosphate
Fe₇Si₈O₂₄H₂|amosite
GaAs|gallium(III) arsenide
GaAsO₄|gallium(III) orthoarsenate
GaBr₃|gallium(III) bromide
Ga(C₂H₃O₂)₃|gallium(III) acetate
GaCl₂|gallium(II) chloride
GaCl₃|gallium trichloride
Ga(ClO₄)₃|gallium(III) perchlorate
GaI₂|gallium(II) iodide
GaI₃|gallium(III) iodide
GaN|gallium(III) nitride
Ga(OH)₃|gallium(III) hydroxide
GaPO₄|gallium(III) orthophosphate
GaSb|gallium(III) antimonide
GaTe|gallium(II) telluride
Ga₂O₃|gallium(III) oxide
Ga₂(SO₄)₃·₁₈H₂O|gallium(III) sulfate octadecahydrate
Ga₂S₃|gallium(III) sulfide
Ga₂Te₃|gallium(III) telluride
GeBr₄|germanium(IV) bromide
GeH₃COOH|2-germaacetic acid
GeI₂|germanium(II) iodide
GeI₄|germanium(IV) iodide
GeO|germanium(II) oxide
HArF|argon fluorohydride
HAt|hydrogen astatide
HBr|hydrogen bromide
HBrO|hypobromous acid
HBrO₂|bromous acid
HBrO₃|bromic acid
HBrO₄|perbromic acid
HCCH|acetylene
HCN|hydrocyanic acid
HCNO|fulminic acid
HCONH₂|formamide
HCOO−|formate ion
HCOOH|formic acid
HCOONH₄|ammonium formate
HCO₃−|hydrogen carbonate ion
HC₃H₅O₃|lactic acid
HC₅H₅N+|pyridinium ion
HC₆H₇O₆|ascorbic acid
HC₉H₇O₄|acetylsalicylic acid
HC₁₂H₁₇ON₄SCl₂|thiamine hydrochloride
HCl|hydrochloric acid
HClO|hypochlorous acid
HClO₂|chlorous acid
HClO₃|chloric acid
HClO₄|perchloric acid
HDO|semiheavy water
HF|hydrofluoric acid
HI|hydroiodic acid
HIO|hypoiodous acid
HIO₂|iodous acid
HIO₃|iodic acid
HIO₄|periodic acid
HNCO|isocyanic acid
HNO|nitroxyl
HNO₂|nitrous acid
HNO₃|nitric acid
HN₃|hydrazoic acid
HOBr|hypobromous acid
HOCl|hypochlorous acid
HOF|hypofluorous acid
HOOCCOOH|oxalic acid
HPO₄₂−|hydrogen phosphate ion
HSO₃−|hydrogen sulfite ion
HSO₄−|hydrogen sulfate
HTO|partially tritiated water
H₂|hydrogen
H₂C(CH)CN|acrylonitrile
H₂CO|formaldehyde
H₂CO₃|carbonic acid
H₂CSO|sulfine
H₂C₂O₄|oxalic acid
H₂C₄H₄O₆|tartaric acid
H₂C₈H₄O₄|phthalic acid
H₂CrO₄|chromic acid
H₂NCH₂COOH|glycine
H₂N₂O₂|hyponitrous acid
H₂NNH₂|hydrazine
H₂O|water
H₂O₂|hydrogen peroxide
H₂O₂Si|Oxosilanol
H₂PO₄−|dihydrogen phosphate ion
H₂S|hydrogen sulfide
H₂SO₃|sulfurous acid
H₂SO₄|sulfuric acid
H₂S₂O₂|thiosulfurous acid
H₂S₂O₃|thiosulfuric acid
H₂S₂O₄|dithionous acid
H₂S₂O₅|disulfurous acid
H₂S₂O₆|dithionic acid
H₂S₂O₇|disulfuric acid
H₂S₂O₈|peroxydisulfuric acid
H₂SeO₃|selenous acid
H₂SeO₄|selenic acid
H₂SiO₃|silicic acid
H₂TeO₃|tellurous acid
H₂TiO₃|titanic acid
H₃AsO₄|arsenic acid
H₃CCH₂CH₃|propane
H₃N+CH₂COO−|zwitterion
H₃O+|hydronium ion
H₃PO₂|hypophosphorous acid
H₃PO₃|phosphorous acid
H₃PO₄|phosphoric acid
H₄XeO₆|perxenic acid
H₆TeO₆|telluric acid
HfBr₄|hafnium(IV) bromide
HfF₄|hafnium(IV) fluoride
HfOCl₂ · ₈H₂O|hafnium(IV) oxychloride octahydrate
HfOH(C₂H₃O₂)₃|hafnium(IV) acetate, basic
Hf(SO₄)₂|hafnium(IV) sulfate
Hg(BrO₃)₂ · ₂H₂O|mercury(II) bromate dihydrate
Hg₂Br₂|mercury(I) bromide
HgBr₂|mercury(II) bromide
Hg(C₂H₃O₂)₂|mercury(II) acetate
Hg(C₇H₅O₂)₂ · H₂O|mercury(II) benzoate monohydrate
HgClO₄ · ₄H₂O|mercury(I) perchlorate tetrahydrate
Hg(ClO₄)₂ · ₃H₂O|mercury(II) perchlorate trihydrate
HgCl₂|mercury(II) chloride
Hg(IO₃)₂|mercury(II) iodate
HgI₂|mercury(II) iodide
Hg(NO₃)₂ · H₂O|mercury(II) nitrate monohydrate
Hg(CNO)₂|mercury(II) fulminate
HgNa|sodium amalgam
HgO|mercury(II) oxide
Hg(OH)₂|mercury(II) hydroxide
HgS|mercury(II) sulfide
Hg(SCN)₂|mercury(II) thiocyanate
HgSe|mercury(II) selenide
HgSeO₃|mercury(II) selenite
HgTe|mercury(II) telluride
HgTeO₃|mercury(II) tellurite
HgWO₄|mercury(II) tungstate
Hg₂Br₂|mercury(I) bromide
Hg₂Cl₂|mercury(I) chloride
Hg₂I₂|mercury(I) iodide
Hg₃(AsO₄)₂|mercury(II) orthoarsenate
Hg₃(PO₄)₂|mercury(II) phosphate
IBr|iodine monobromide
IBr₃|iodine tribromide
ICl|Iodine monochloride
ICl₃|iodine(III) chloride
IO₃|trioxidoiodine
IO₃−|iodate ion
I₂|iodine
I−|iodide ion
I₃−|triiodide ion
I₅−|pentaiodide ion
I₂O₅|iodine pentoxide
InAs|indium(III) arsenide
InBr|indium(I) bromide
InBrI₂|indium(III) bromodiiodide
InBr₂I|indium(III) dibromoiodide
InBr₃|indium(III) bromide
InCl|indium(I) chloride
InCl₂|indium(II) chloride
InCl₃|indium(III) chloride
InCl₃·₄H₂O|indium(III) chloride tetrahydrate
InI|indium(I) iodide
In(IO₃)₃|indium(III) iodate
InI₂|indium(II) iodide
InI₃|indium(III) iodide
In(NO₃)₃·₄.₅H₂O|indium(III) nitrate tetrahemihydrate
In(OH)₃|indium(III) hydroxide
InP|indium(III) phosphide
InPO₄|indium(III) orthophosphate
InS|indium(II) sulfide
InSb|indium(III) antimonide
InTe|indium(II) telluride
In₂O₃|indium(III) oxide
In₂(SO₄)₃·H₂O|indium(III) sulfate monohydrate
In₂S₃|indium(III) sulfide
In₂Se₃|indium(III) selenide
In₂Te₃|indium(III) telluride
IrBr₃|iridium(III) bromide
KAl(SO₄)₂|potassium alum
KAsO₂|potassium arsenite
KH₂AsO₄|potassium dihydrogen arsenate
KBr|potassium bromide
KBrO|potassium hypobromite
KBrO₂|potassium bromite
KBrO₃|potassium bromate
KBrO₄|potassium perbromate
KCN|potassium cyanide
KCNO|potassium cyanate
KCNO|potassium fulminate
KCNS|potassium thiocyanate
KCl|potassium chloride
KClO|potassium hypochlorite
KClO₂|potassium chlorite
KClO₃|potassium chlorate
KClO₄|potassium perchlorate
K₂CrO₄|potassium chromate
K₂Cr₂O₇|potassium dichromate
K₂HAsO₄|dipotassium hydrogen arsenate
K₂HPO₃|dipotassium phosphite
K₂HPO₄|dipotassium phosphate
K₃AsO₄|potassium arsenate
K₃C₆H₅O₇|potassium citrate
K₃PO₃|tripotassium phosphite
K₃PO₄|tripotassium phosphate
KF|potassium fluoride
KOF|potassium hypofluorite
KH|potassium hydride
KHCO₃|potassium bicarbonate
KHS|potassium hydrosulfide
KHSO₃|potassium bisulfite
KHSO₄|potassium bisulfate
KH₂PO₃|monopotassium phosphite
KH₂PO₄|monopotassium phosphate
KI|potassium iodide
KIO|potassium hypoiodite
KIO₂|potassium iodite
KIO₃|potassium iodate
KIO₄|potassium periodate
KMnO₄|potassium permanganate
KNO₃|potassium nitrate
KNO₂|potassium nitrite
K₂CO₃|potassium carbonate
K₂MnO₄|potassium manganate
K₂N₂O₂|potassium hyponitrite
KNbO₃|potassium niobate
K₂O|potassium oxide
K₂O₂|potassium peroxide
K₂S|potassium sulfide
K₂S₂O₃|potassium thiosulfate
K₂S₂O₅|potassium metabisulfite
K₂S₂O₈|potassium persulfate
K₂SO₃|potassium sulfite
K₂SO₄|potassium sulfate
KOH|potassium hydroxide/caustic potash
LaBr₃|lanthanum(III) bromide
LaCl₃|lanthanum(III) chloride
LaI₃|lanthanum(III) iodide
La₂O₃|lanthanum(III) oxide
La(OH)₃|lanthanum hydroxide
LaPO₄|lanthanum(III) phosphate
LaPO₄·₀.₅H₂O|lanthanum(III) phosphate crystal hemihydrate
LiAlH₄|lithium aluminium hydride
Li(AlSi₂O₆)|keatite
LiBH₄|lithium borohydride
LiBr|lithium bromide
LiBr·₂H₂O|lithium bromide dihydrate
LiBrO|lithium hypobromite
LiBrO₂|lithium bromite
LiBrO₃|lithium bromate
LiBrO₄|lithium perbromate
LiCl|lithium chloride
LiClO|lithium hypochlorite
LiClO₂|lithium chlorite
LiClO₃|lithium chlorate
LiClO₄|lithium perchlorate
LiCN|lithium cyanide
LiCNO|lithium cyanate
LiC₂H₅O|lithium ethoxide
LiF|lithium fluoride
LiH|lithium hydride
LiHCO₃|lithium bicarbonate
LiHS|lithium hydrosulfide
LiHSO₃|lithium bisulfite
LiHSO₄|lithium hydrogen sulfate
LiH₂AsO₄|lithium dihydrogen arsenate
LiH₂PO₃|monolithium phosphite
LiH₂PO₄|monolithium phosphate
LiI|lithium iodide
LiIO|lithium hypoiodite
LiIO₂|lithium iodite
LiIO₃|lithium iodate
LiIO₄|lithium periodate
LiNa|lithium sodium
LiNaNO₂|lithium sodium nitroxylate
LiNbO₃|lithium niobate
LiNO₂|lithium nitrite
LiNO₃|lithium nitrate
LiNO₃·H₂O|lithium nitrate monohydrate
LiOH|lithium hydroxide
LiTaO₃|lithium tantalate
LiVO₃·₂H₂O|lithium metavanadate dihydrate
Li₂HAsO₄|dilithium hydrogen arsenate
Li₂B₄O₇·₅H₂O|lithium tetraborate pentahydrate
Li₂CO₃|lithium carbonate
Li₂CrO₄|lithium chromate
Li₂CrO₄·₂H₂O|lithium chromate dihydrate
Li₂Cr₂O₇|lithium dichromate
Li₂HPO₃|dilithium phosphite
Li₂HPO₄|dilithium phosphate
Li₂MoO₄|lithium molybdate
Li₂MoO₄|lithium orthomolybdate
Li₂NbO₃|lithium metaniobate
Li₂N₂O₂|lithium hyponitrite
Li₂O|lithium oxide
Li₂O₂|lithium peroxide
Li₂S|lithium sulfide
Li₂SO₃|lithium sulfite
Li₂SO₄|lithium sulfate
Li₂SeO₃|lithium selenite
Li₂SeO₄|lithium selenate
Li₂SiO₃|lithium metasilicate
Li₂TeO₃|lithium tellurite
Li₂TeO₄|lithium tellurate
Li₂TiO₃|lithium titanate
Li₂TiO₃|lithium metatitanate
Li₂WO₄|lithium tungstate
Li₂WO₄|lithium orthotungstate
Li₂ZrO₃|lithium metazirconate
Li₃AsO₄|trilithium arsenate
Li₃PO₃|trilithium phosphite
Li₃PO₄|trilithium phosphate
MgBr₂|magnesium bromide
Mg(BrO)₂|magnesium hypobromite
Mg(BrO₂)₂|magnesium bromite
Mg(BrO₃)₂|magnesium bromate
Mg(BrO₄)₂|magnesium perbromate
Mg(AlO₂)₂|magnesium aluminate
As₂Mg₃|magnesium arsenide
MgCO₃|magnesium carbonate
MgC₂O₄|magnesium oxalate
Mg(ClO)₂|magnesium hypochlorite
Mg(ClO₂)₂|magnesium chlorite
Mg(ClO₃)₂|magnesium chlorate
Mg(ClO₃)₂·xH₂O|magnesium chlorate hydrate
Mg(ClO₄)₂|magnesium perchlorate
MgCl₂|magnesium chloride
MgCrO₄|magnesium chromate
MgCrO₄·₅H₂O|magnesium chromate pentahydrate
MgF₂|magnesium fluoride
MgHPO₄|dimagnesium phosphate
MgI₂|magnesium iodide
Mg(IO)₂|magnesium hypoiodite
Mg(IO₂)₂|magnesium iodite
Mg(IO₃)₂|magnesium iodate
Mg(IO₄)₂|magnesium periodate
MgMoO₄|magnesium molybdate
MgNH₄PO₄·₆H₂O|magnesium ammonium phosphate hexahydrate
Mg(NO₂)₂|magnesium nitrite
Mg(NO₃)₂|magnesium nitrate
Mg(NO₃)₂·₆H₂O|magnesium nitrate hexahydrate
MgNaAl₅(Si₄O₁₀)₃(OH)₆|montmorillonite (clay)
MgO|magnesium oxide
Mg(OH)₂|magnesium hydroxide
MgPo|magnesium polonide
MgS|magnesium sulfide
MgSO₃|magnesium sulfite
MgSO₄|magnesium sulfate
MgSe|magnesium selenide
MgSeO₃|magnesium selenite
MgSeO₄|magnesium selenate
MgSiO₃|magnesium metasilicate
MgTiO₃|magnesium metatitanate
Mg(VO₃)₂|magnesium metavanadate
MgWO₄|magnesium tungstate
Mg₂Al(AlSiO₅)(OH)₄|amesite
Mg₂P₂O₇|magnesium pyrophosphate
Mg₂SiO₄|forsterite
Mg₃As₂|magnesium arsenide
Mg₃Bi₂|magnesium bismuthide
Mg₃P₂|magnesium phosphide
Mg₃(Si₂O₅)(OH)₄|chrysotile
Mg₃(Si₄O₁₀)(OH)₂|talc
Mg₃(VO₄)₂|magnesium orthovanadate
MnAs|manganese(III) arsenide
MnBi|manganese(III) bismuthide
MnBr₂|manganese(II) bromide
MnBr₂·₄H₂O|manganese(II) bromide tetrahydrate
Mn(CHO₂)₂|manganese(II) formate
Mn(CHO₂)₂·₂H₂O|manganese(II) formate dihydrate
MnCO₃|manganese(II) carbonate
MnCl₂|manganese(II) chloride
MnF₂|manganese(II) fluoride
MnI₂|manganese(II) iodide
MnMoO₄|manganese(II) orthomolybdate
Mn(NO₃)₂|manganese(II) nitrate
Mn(NO₃)₂·₄H₂O|manganese(II) nitrate tetrahydrate
MnO|manganese(II) oxide
Mn(OH)₂|manganese hydroxide
MnOOH|manganite
MnO₂|manganese dioxide
MnO₄−|permanganate ion
MnPb₈(Si₂O₇)₃|barysilate
MnS|manganese sulfide
MnTe|manganese(II) telluride
MnZrO₃|manganese(II) metazirconate
Mn₂O₃|manganese(III) oxide
Mn₃As₂|manganese(II) arsenide
Mn₃O₄|manganese(II,III) oxide
Mn₃P₂|manganese(II) phosphide
Mn₃Sb₂|manganese(II) antimonide
MoBr₂|molybdenum(II) bromide
MoBr₃|molybdenum(III) bromide
MoCl₂|molybdenum(II) chloride
MoCl₃|molybdenum(III) chloride
MoCl₅|molybdenum(V) chloride
MoO₂|molybdenum(IV) oxide
MoO₃|Molybdenum trioxide
MoO₄₂−|molybdate ion
MoSe₂|molybdenum(IV) selenide
MoS₂|molybdenum sulfide
NCl₃|nitrogen trichloride
NHCl₂|dichloramine
NH₂Cl|monochloramine
NH₂−|amide ion
NH₂CH₂CH₂NH₂|ethylenediamine
NH₂CH₂CN|aminoacetonitrile
NH₂COOH|carbamic acid
NH₂CONH₂|urea
NH₂C₆H₄SO₃H|sulfanilic Acid
NH₂OH|hydroxylamine
(NH₂)₂CO|urea
(NH₂)₂CO·HClO₄|urea perchlorate
NH₃|ammonia
NH₄+|ammonium ion
(NH₄)₃N|ammonium nitride
NH₄Br|ammonium bromide
NH₄CO₂NH₂|ammonium carbamate
(NH₄)₂CO₃|ammonium carbonate
NH₄Cl|ammonium chloride
NH₄ClO₄|Ammonium perchlorate
NH₄HS|ammonium hydrosulfide
(NH₄)H₂AsO₄|ammonium dihydrogen arsenate
NH₄NO₃|ammonium nitrate
NH₄OCONH₂|ammonium carbamate
NH₄OH|ammonium hydroxide
(NH₄)₂Ce(NO₃)₆|ammonium cerium(IV) nitrate
(NH₄)₃PO₄|ammonium phosphate
(NH₄)₂CrO₄|ammonium chromate
(NH₄)₂Hg(SCN)₄|mercury(II) ammonium thiocyanate
(NH₄)₂[PtCl₆]|ammonium hexachloroplatinate(IV)
(NH₄)₂[Pt(SCN)₆]|ammonium hexathiocyanoplatinate(IV)
(NH₄)₂SO₄|ammonium sulfate
NI₃|nitrogen triiodide
NO|nitric oxide
NOCl|nitrosyl chloride
NOBr|nitrosyl bromide
NOI|nitrosyl iodide
NO₂|nitrogen dioxide
NO₂−|nitrite ion
NO₂Cl|nitryl chloride
NO₃−|nitrate ion
NO₄-|peroxynitrate ion
N₂|nitrogen
N₂H₂|diazene
N₂H₄|hydrazine
N₂O|nitrous oxide
N₂O₃|dinitrogen trioxide
N₂O₄|dinitrogen tetroxide
N₂O₅|dinitrogen pentaoxide
N₃−|azide
N₄H₄|trans-tetrazene
NaAlSi₃O₃|albite
NaAsO₂|sodium metaarsenite
NaH₂AsO₄|sodium dihydrogen arsenate
NaAu(CN)₂|sodium dicyanoaurate(I)
Na₂Cr₂O₇ · ₂H₂O|Sodium dichromate dihydrate
Na[B(NO₃)₄]|sodium tetranitratoborate(III)
NaBr|sodium bromide
NaBrO|sodium hypobromite
NaBrO₂|sodium bromite
NaBrO₃|sodium bromate
NaBrO₄|sodium perbromate
NaCN|sodium cyanide
NaCNO|sodium fulminate
NaC₆F₅COO|pentafluorobenzoate
NaC₆H₅COO|sodium benzoate
NaC₆H₇O₇|monosodium citrate
NaCa₂(Al₅Si₅O₂₀) · ₆H₂O|thomsonite
NaCl|sodium chloride
NaClO₂|sodium chlorite
NaClO₃|sodium chlorate
NaClO₄|sodium perchlorate
NaF|sodium fluoride
NaOF|sodium hypofluorite
NaH|sodium hydride
NaHCOO|sodium formate
NaHCO₃|sodium bicarbonate
NaHS|sodium hydrosulfide
NaHSO₃|sodium bisulfite
NaHSO₄|sodium bisulfate
NaH₂PO₃|monosodium phosphite
NaH₂PO₄|monosodium phosphate
NaI|sodium iodide
NaIO|sodium hypoiodite
NaIO₂|sodium iodite
NaIO₃|sodium iodate
NaIO₄|sodium periodate
NaNH₂C₆H₄SO₃|sodium sulfanilate
NaNO₂|sodium nitrite
NaNO₃|sodium nitrate
NaNbO₃|sodium metaniobate
NaNbO₃ · ₇H₂O|sodium metaniobate heptahydrate
NaOCl|sodium hypochlorite
NaOCN|sodium cyanate
NaOH|sodium hydroxide
NaO₂As(CH₃)₂ · ₃H₂O|sodium salt of cacodylic acid
NaSeO₃|sodium selenite
NaTaO₃|sodium metatantalate
NaVO₃|sodium metavanadate
Na₂CO₃|sodium carbonate
Na₂C₂O₄|sodium oxalate
Na₂C₆H₆O₇|disodium citrate
Na₂HAsO₄|disodium hydrogen arsenate
Na₂HPO₃|disodium phosphite
Na₂HPO₄|disodium phosphate
Na₂MoS₄|sodium thiomolybdate
Na₂N₂O₂|sodium hyponitrite
Na₂O₂|sodium peroxide
Na₂O|sodium oxide
Na₂S|sodium monosulfide
Na₂SO₃|sodium sulfite
Na₂SO₄|sodium sulfate
Na₂S₂O₃|sodium thiosulfate
Na₂S₂O₅|sodium disulfite
Na₂S₂O₈|sodium persulfate
Na₂S₄|sodium tetrasulfide
Na₂SeO₃|sodium selenite
Na₂SeO₄|sodium selenate
Na₂TeO₃|sodium tellurite
Na₂TeO₄|sodium tellurate
Na₂TiO₃|sodium metatitanate
Na₂U₂O₇|Sodium Diurinate
Na₂Zn(OH)₄|sodium zincate
Na₂ZnO₂|sodium zincate
Na₂ZrO₃|sodium metazirconate
Na₃AlF₆|cryolite
Na₃AsO₄|sodium arsenate
Na₃[Co(CO₃)₃]|sodium tricarbonatocobaltate(III)
Na₃VO₄|sodium orthovanadate
Na₃C₆H₅O₇|trisodium citrate
Na₃PO₃|trisodium phosphite
Na₃PO₄|trisodium phosphate
Na₄V₂O₇|sodium pyrovanadate
NbBr₅|niobium(V) bromide
NbCl₃|niobium(III) chloride
NbCl₅|niobium(V) chloride
NbI₅|niobium(V) iodide
Nb₂O₃|niobium(III) oxide
NdAsO₄|Neodymium arsenate
Nd(CH₃COO)₃|neodymium acetate
NdCl₂|neodymium(II) chloride
NdI₂|neodymium(II) iodide
NdI₃|neodymium(III) iodide
Nd(OH)₃|neodymium hydroxide
Nd₂O₃|neodymium(III) oxide
NiAs|nickel(III) arsenide
NiAsS|nickel arsenic sulfide
NiBr₂|nickel(II) bromide
NiBr₂ · ₃H₂O|nickel(II) bromide trihydrate
NiBr₂ · ₆H₂O|nickel(II) bromide hexahydrate
Ni(CO)₃|nickel(II) carbonate
Ni(CO)₄|nickel tetracarbonyl
NiC₂O₄ · ₂H₂O|nickel(II) oxalate dihydrate
NiCl₂|nickel(II) chloride
NiFe₂O₄|nickel(II) iron(III) oxide
NiI₂|nickel(II) iodide
Ni(H₂PO)₂ · ₆H₂O|nickel(II) hypophosphite hexahydrate
NiMoO₄|nickel(II) orthomolybdate
Ni(NO₃)₂ · ₆H₂O|nickel(II) nitrate hexahydrate
NiOOH|nickel oxo-hydroxide
NiO|nickel(II) oxide
Ni(OH)₂|nickel(II) hydroxide
NiS|nickel(II) sulfide
NiSO₄|nickel sulfate
NiS₂|nickel sulfide
NiSb|nickel antimonide
NiSe|nickel(II) selenide
NiTiO₃|nickel(II) metatitanate
Ni(VO₃)₂|nickel(II) metavanadate
NiWO₄|nickel(II) orthotungstate
Ni₂SiO₄|nickel(II) orthosilicate
Ni₃(PO₄)₂|nickel(II) orthophosphate
Ni₃Sb₂|nickel(II) antimonide
O|oxygen
OV|Vanadium(II) Oxide
O₂|dioxygen
O₂−|superoxide ion
O₂₂−|peroxide ion
OF₂|oxygen difluoride
O₂F₂|dioxygen difluoride
O₂Ti|titanium dioxide
O₂U|uranium oxide
OH−|hydroxide ion
O₃|ozone
O₃−|ozonide ion
O₃U|Uranium Trioxide
PCl₃|phosphorus trichloride
PCl₅|phosphorus pentachloride
POCl₃|phosphoryl chloride
P₂I₄|diphosphorus tetraiodide
P₂O₅|phosphorus pentoxide
P₂S₃|diphosphorus trisulfide
P₂Se₃|diphosphorus triselenide
P₃N₅|triphosphorus pentanitride
PH₃|phosphine
POCl₃|phosphoryl chloride
PbCl₂|lead(II) chloride
PbCl₄|lead(IV) chloride
PbHAsO₄|lead hydrogen arsenate
PbI₂|lead(II) iodide
Pb(IO₃)₂|lead(II) iodate
Pb(N₃)₂|lead(II) nitride
Pb(NO₃)₂|lead(II) nitrate
Pb(OH)₂|lead(II) hydroxide
